ID,ILLUM,HUMID,CO2,SOUND,TEMP,RYTHM
1816,693.09,63.87,472.79,39.19,18.92,84.25
1842,590.07,67.96,535.23,29.68,19.95,82.52
1870,420.58,67.28,476.64,33.07,19.69,88.69
1871,385.64,64.44,456.19,26.31,19.16,69.86
1879,395.3,66.97,482.2,26.77,18.46,79.42
1883,363.75,65.36,462.79,18.69,20.79,75.14
1890,370.87,65.18,529.02,24.26,20.82,82.5
1912,375.45,69.4,500.9,33.04,20.34,74.7
1918,354.65,68.95,571.02,34.27,18.06,78.86
1941,397.88,57.93,506.77,28.49,19.61,69.17
1946,359.18,60.99,522.18,43.26,19.35,80.81
1952,525.37,67.44,473.37,30.66,19.27,71.95
1953,311.02,73.69,590.87,29.28,19.07,88.76
1955,306.68,67.11,531.56,16.18,24.16,77.71
1958,582.77,65.5,504.5,35.62,21.62,77.96
1973,441.17,56.42,476.36,28.38,19.96,81.94
1978,495.69,57.95,439.52,28.51,21.75,80.28
1985,419.52,60.68,415.71,32.88,18.69,82.47
2000,495.22,59.86,414.87,20.86,21.45,74.35
2001,402.5,59.06,429.7,26.66,21.82,74.65
2012,231.32,69.67,492.41,34.86,19.6,73.89
2021,443.5,76.26,561.86,22.52,19.13,82.63
2028,518.8,61.18,434.37,35.7,22.07,85.08
2043,409.47,68.8,529.84,34.37,19.53,85.68
2047,406.39,65.57,476.9,32.54,19.5,77.45
2054,688.09,65.21,477.36,30.51,19.59,77.81
2056,440.35,69.59,523.85,34.45,18.55,77.9
2077,512.78,63.48,488.88,36.85,21.58,81.87
2078,523.84,67.35,516.66,39.69,22.19,77.85
2107,369.01,71.35,502.91,30.12,18.78,81.91
2108,643.93,69.05,474.79,18.1,19.6,81.51
2109,341.22,69.25,501.54,34.68,21.44,78.39
2114,439.5,66.71,542.96,31.61,21.44,84.42
2126,524.36,57.73,478.4,32.15,20.12,81.01
2137,520.02,63.47,521.67,43.34,20.11,88.51
2157,431.28,64.54,464.66,33.47,22.36,85.37
2165,396.57,67.47,539.72,30.81,19.92,89.07
2173,376.57,63.08,546.07,31.64,19.72,77.3
2182,299.19,72.85,546.34,29.39,19.26,76.19
2202,390.6,68.74,489.68,35.19,19.08,71.08
2222,539.16,71.71,497.79,21.24,19.95,78.44
2233,432.31,73.57,601.42,28.72,18.93,95.84
2242,367.89,72.7,586.0,31.31,18.17,84.39
2247,499.68,59.89,535.63,39.78,20.22,86.0
2273,522.63,57.95,430.81,39.87,19.24,77.75
2280,520.75,67.95,512.87,30.68,20.24,83.86
2296,520.7,65.58,457.49,28.42,19.36,79.64
2300,495.12,70.62,498.28,30.94,16.21,74.1
2312,522.4,73.09,515.62,23.94,19.8,84.34
2313,373.73,56.97,496.82,37.28,21.18,85.71
2319,504.99,68.25,552.52,26.84,20.02,66.74
2325,550.19,75.64,469.23,36.59,16.57,81.09
2326,624.5,66.17,439.92,27.53,21.51,69.69
2354,479.77,70.86,520.19,21.49,21.13,72.29
2359,483.93,60.77,545.39,37.63,22.2,86.01
2393,269.67,83.9,593.26,23.22,18.18,69.43
2400,400.65,68.7,510.5,37.78,20.99,87.46
2435,402.92,65.48,499.26,27.75,20.75,78.84
2438,442.11,58.68,503.05,27.88,17.95,83.56
2442,485.44,67.03,501.71,23.1,19.23,73.11
2467,495.91,77.3,468.54,33.01,20.72,85.78
2474,435.82,71.72,572.65,26.43,19.43,86.12
2481,354.37,63.47,462.29,35.82,19.92,71.65
2482,496.17,70.31,441.68,32.89,20.82,81.01
2491,363.59,67.11,534.16,36.39,20.31,78.66
2509,410.24,66.0,468.43,31.51,19.59,77.11
2510,463.32,72.37,603.54,23.63,20.98,85.14
2518,502.21,62.25,456.0,24.64,20.54,84.16
2526,436.37,58.34,566.36,37.8,19.73,80.7
2536,527.94,65.56,507.81,34.42,18.62,75.03
2541,344.45,66.1,509.34,21.09,21.43,81.97
2572,282.3,54.06,514.94,37.35,21.66,78.82
2603,620.17,65.28,524.97,24.87,17.93,84.63
2612,433.12,74.22,525.89,30.55,21.07,88.74
2616,285.94,74.18,555.37,28.61,19.14,67.52
2627,549.48,65.85,510.57,22.61,19.99,84.24
2638,386.99,63.19,536.94,34.92,21.51,82.45
2641,395.37,69.82,521.37,18.01,22.13,79.9
2644,442.31,69.54,504.77,17.51,19.91,78.15
2659,352.09,62.55,521.08,29.44,18.62,78.22
2662,413.92,66.0,497.5,36.61,19.35,76.99
2665,563.88,76.31,507.39,23.4,19.82,75.8
2674,379.27,72.11,524.98,17.67,18.63,89.8
2686,584.06,65.26,499.11,30.63,20.59,71.38
2693,407.64,71.32,525.01,31.05,21.02,86.62
2698,486.64,68.79,476.06,25.39,18.15,75.3
2702,366.15,63.97,455.96,25.07,20.42,87.73
2721,397.05,64.93,434.7,14.46,20.76,68.21
2725,433.05,55.82,432.65,44.72,21.05,80.32
2735,605.5,75.08,461.99,28.47,18.2,73.88
2738,339.44,71.44,449.6,20.24,19.94,74.87
2743,452.63,65.92,507.01,28.84,19.34,78.64
2748,383.78,57.26,461.55,25.38,22.43,87.57
2755,468.09,66.95,475.47,24.62,22.45,86.11
2757,226.09,61.71,472.7,33.2,17.56,72.31
2760,503.97,61.24,488.53,31.54,19.12,75.47
2770,443.64,66.16,476.78,21.84,20.59,82.66
2775,228.22,66.79,569.54,24.79,20.04,76.21
2802,577.44,69.08,509.18,27.56,22.98,77.32
2813,376.45,72.15,517.78,36.59,20.72,81.94
2816,467.58,62.8,461.9,30.77,22.23,77.78
2821,301.28,73.23,579.8,26.71,18.68,81.34
2825,374.37,75.91,483.12,23.16,21.86,81.03
2828,455.05,71.97,508.74,33.33,21.08,84.89
2834,360.39,68.76,551.18,30.41,18.49,77.5
2850,426.14,62.96,481.75,39.03,23.18,97.37
2855,514.74,71.44,552.15,34.23,20.47,81.69
2862,355.33,66.74,511.02,23.99,20.19,88.62
2872,390.64,59.36,527.31,39.02,21.96,79.61
2879,377.93,63.97,497.28,29.33,21.4,65.69
2894,476.27,67.59,480.51,26.54,21.03,84.53
2902,600.24,60.9,483.91,35.19,18.61,84.08
2914,367.7,71.22,479.11,12.61,21.97,86.92
2919,232.48,69.61,530.83,23.14,20.21,72.64
2920,330.09,65.89,600.12,32.7,18.59,81.06
2927,461.27,65.39,437.55,31.9,20.12,81.74
2933,407.44,65.36,542.58,23.64,23.52,76.92
2954,391.69,65.07,567.49,34.1,22.13,87.98
2958,429.48,69.19,523.03,32.62,19.58,79.38
2962,378.52,65.57,487.32,38.34,20.68,84.94
2976,633.92,64.7,508.52,25.19,19.92,83.94
2977,411.83,65.87,466.11,30.56,19.75,77.63
2981,360.32,68.84,472.26,21.53,20.24,74.71
3011,441.5,66.09,503.11,24.12,21.69,73.13
3021,492.55,67.01,473.81,21.02,16.42,71.06
3033,443.87,68.91,524.59,26.61,17.37,81.12
3038,489.17,63.99,494.14,24.11,19.64,76.99
3045,376.67,60.14,509.92,41.59,19.92,78.85
3050,405.09,59.24,467.04,28.49,19.05,88.34
3051,571.35,67.61,454.54,23.97,19.03,82.41
3055,480.46,70.12,510.06,31.87,17.21,77.86
3060,347.13,70.09,558.29,22.4,18.7,83.94
3061,344.79,72.72,553.94,21.09,19.86,73.42
3067,313.87,73.89,470.24,16.22,19.69,69.58
3080,358.64,72.89,522.68,21.78,18.77,74.28
3094,372.78,55.99,516.37,39.51,19.76,94.84
3102,612.88,71.47,533.57,30.59,19.03,77.42
3137,453.7,69.4,467.3,32.56,21.16,80.24
3142,293.76,59.14,529.66,27.38,22.08,82.89
3156,363.45,73.79,513.01,24.82,19.96,78.44
3166,287.33,62.86,502.65,33.23,20.16,69.63
3171,471.24,65.12,466.43,30.25,22.72,80.37
3179,560.65,72.58,462.2,25.89,21.01,80.49
3185,450.9,65.37,416.21,30.7,19.09,65.27
3190,462.0,63.83,467.86,27.57,17.48,80.81
4,390.19,63.83,422.76,24.18,17.41,63.55
15,605.51,67.1,470.08,36.64,18.19,73.94
17,314.63,60.26,555.43,36.39,19.21,87.9
40,362.58,66.29,544.68,33.56,21.66,88.75
43,529.42,66.26,532.48,37.16,20.43,83.37
57,471.43,75.75,555.29,21.34,19.33,77.5
76,524.01,76.66,528.79,25.46,19.47,80.34
102,329.66,72.27,628.92,18.35,16.3,89.43
110,435.86,52.45,458.23,29.46,20.58,77.22
112,364.42,69.51,544.11,23.44,16.53,77.99
113,385.48,56.15,448.69,35.52,20.49,75.21
125,538.33,67.35,407.26,32.83,21.03,86.82
133,333.96,73.41,463.01,30.56,15.92,76.76
149,361.83,63.18,553.56,13.32,17.63,83.52
168,536.98,70.58,512.42,23.1,21.55,91.71
188,583.61,67.19,487.96,33.5,19.5,96.19
190,548.54,65.06,463.79,33.72,17.47,84.9
194,389.13,64.17,498.82,28.6,20.59,91.28
197,276.28,61.33,521.92,28.74,21.21,91.93
198,502.04,71.58,514.04,29.43,22.47,83.11
238,368.34,66.65,507.5,33.61,18.98,83.9
246,392.08,64.94,553.28,29.75,19.8,82.27
249,537.75,78.03,534.22,20.34,19.02,79.35
251,450.8,72.32,471.35,23.72,17.59,67.46
261,493.8,68.66,504.55,29.75,19.35,84.02
276,545.16,77.45,433.36,28.55,20.59,71.41
293,512.04,66.71,431.16,33.39,21.52,93.11
299,391.76,59.95,474.96,36.83,19.28,77.89
302,521.06,63.26,448.46,34.41,20.27,83.43
305,469.79,69.69,531.63,15.04,15.79,67.92
306,549.47,74.67,558.83,23.11,18.89,79.56
308,349.73,72.24,490.13,19.72,18.85,79.01
309,534.15,55.86,480.85,40.63,22.32,81.91
336,372.75,64.33,561.75,18.0,17.66,73.58
354,580.12,63.62,539.04,21.51,23.64,90.86
360,516.61,73.65,618.61,27.66,20.24,80.44
365,304.58,63.81,520.07,32.5,20.75,79.28
367,375.79,66.06,450.65,27.19,21.3,86.89
377,462.01,63.26,477.96,29.62,20.47,74.22
383,411.33,71.3,538.43,29.89,19.11,81.18
401,491.19,73.91,564.98,35.52,21.61,96.15
407,484.21,58.7,489.24,25.72,19.28,89.69
411,368.17,66.82,454.94,28.55,22.82,81.11
415,504.12,64.77,460.88,35.63,23.62,80.21
422,602.21,68.8,523.7,25.18,22.04,76.04
434,450.2,59.81,480.71,31.37,23.43,83.8
436,319.78,70.88,456.54,29.86,18.69,71.04
466,329.27,72.04,509.47,23.15,20.26,79.58
497,374.41,63.29,503.2,38.15,19.85,78.15
506,423.52,69.17,564.74,17.81,18.61,73.26
509,464.15,76.01,543.7,26.74,22.95,77.65
518,435.99,66.87,516.85,17.86,22.33,81.21
521,427.13,63.95,434.29,41.94,20.34,75.91
539,534.35,66.76,537.34,41.13,20.1,102.45
543,542.27,64.98,444.99,31.26,20.39,72.81
548,388.1,62.17,483.74,28.26,21.44,80.21
585,507.37,67.05,536.8,28.82,16.85,67.28
586,493.18,63.46,492.9,27.61,20.7,77.85
595,430.89,67.58,436.77,35.56,19.14,70.45
607,457.43,72.44,511.29,24.83,19.43,73.18
608,439.03,63.46,473.62,32.02,23.14,86.27
612,287.25,62.29,498.52,45.95,17.5,77.03
620,556.86,72.43,545.42,32.85,18.66,75.08
627,477.94,64.18,590.0,27.86,20.83,81.9
643,429.49,58.21,596.59,27.91,19.79,80.8
646,343.56,68.14,470.19,19.02,18.62,79.17
651,460.13,64.84,483.53,26.33,17.81,74.62
662,359.17,63.97,495.71,34.62,20.62,91.14
670,514.3,68.84,592.75,31.88,18.66,82.3
674,431.9,67.57,558.6,19.93,20.16,72.19
676,546.51,58.43,440.56,43.66,16.78,79.22
689,417.87,77.98,581.39,8.06,22.63,79.16
692,359.58,61.43,465.88,33.74,19.4,79.95
697,311.07,65.52,590.43,37.97,19.34,90.11
717,524.56,62.16,474.66,23.44,19.83,87.08
738,436.73,71.99,448.57,30.19,18.96,91.29
748,404.62,66.27,513.23,40.95,18.38,79.31
754,549.32,68.04,522.37,34.2,21.63,78.09
765,433.4,65.05,513.5,34.53,17.93,76.74
769,364.68,74.39,564.48,30.5,23.24,91.35
776,539.95,67.43,537.55,34.18,19.08,75.46
781,387.79,68.36,470.17,32.95,22.54,80.11
798,475.22,58.43,540.51,33.21,22.97,83.13
803,547.63,72.35,509.74,25.55,19.84,87.46
806,441.83,59.03,499.05,24.33,21.17,77.26
819,551.68,63.37,478.32,31.78,21.56,82.85
843,227.06,66.21,430.21,28.03,20.39,85.83
857,375.71,63.79,462.62,31.12,20.78,82.27
862,465.9,71.26,430.92,33.85,18.83,73.07
864,353.45,63.0,506.81,33.19,22.41,86.31
875,336.27,64.06,567.36,27.3,20.8,89.08
887,491.6,68.71,533.05,40.4,19.2,78.87
901,507.94,64.62,402.18,23.61,19.56,76.06
945,491.32,64.22,456.33,29.8,19.6,82.74
955,378.72,68.61,504.66,26.18,20.02,85.54
961,439.9,61.7,552.98,37.02,19.79,78.78
974,145.48,68.77,606.13,28.03,22.56,77.18
979,384.19,54.52,486.06,34.48,24.78,95.18
1006,469.83,68.62,530.05,23.9,19.33,73.84
1010,348.81,62.7,464.51,23.11,20.13,69.71
1027,437.71,60.06,508.16,40.62,17.68,71.59
1101,407.9,68.89,549.67,30.98,17.25,85.64
1113,370.01,60.63,475.72,32.9,20.92,82.23
1115,406.93,69.25,535.56,29.85,18.38,80.5
1131,501.07,64.41,465.28,23.66,18.96,77.0
1147,241.01,73.04,539.61,25.51,18.99,81.43
1148,453.11,67.92,524.43,31.77,19.94,75.49
1159,352.66,62.57,486.74,31.33,22.3,81.61
1172,520.88,75.16,434.23,24.76,18.76,82.88
1181,434.24,64.75,499.06,22.63,20.07,73.08
1185,458.87,58.62,425.99,40.72,18.58,76.05
1197,486.73,61.67,564.55,28.62,17.43,78.87
1208,383.67,63.49,520.72,24.48,22.03,89.51
1216,507.28,66.73,514.93,30.13,19.29,83.7
1235,462.67,63.26,477.88,45.61,18.48,92.94
1236,408.61,66.79,501.54,40.04,17.35,76.12
1252,510.15,63.45,571.14,36.43,18.31,85.49
1269,575.21,70.69,530.44,36.92,19.38,85.62
1294,525.34,64.77,429.38,29.51,20.44,78.21
1299,452.4,61.04,477.92,36.62,21.4,81.93
1305,330.12,61.41,521.19,27.48,20.34,83.42
1307,323.46,78.65,468.46,33.48,19.71,86.32
1334,291.91,59.62,546.93,31.22,17.78,75.84
1342,412.26,69.5,453.94,31.42,21.06,78.36
1348,408.64,68.72,585.78,33.98,20.23,84.63
1351,499.04,64.09,438.99,35.67,18.44,73.36
1354,391.16,68.84,500.72,16.91,16.58,84.03
1366,376.44,80.73,558.32,19.58,20.75,81.03
1370,394.7,72.35,516.13,22.52,19.94,75.26
1376,339.33,72.29,491.05,30.68,19.4,66.69
1389,425.54,60.81,484.24,31.78,21.33,81.07
1403,430.31,72.17,508.42,34.5,20.96,93.24
1432,322.23,76.86,532.88,22.66,18.31,68.09
1451,274.48,66.01,484.1,30.37,21.67,80.73
1473,344.82,65.74,460.26,41.71,22.01,81.42
1485,587.31,76.48,448.0,45.7,18.15,87.95
1489,413.57,73.62,571.63,22.63,19.11,81.26
1510,293.6,66.14,554.61,35.19,21.97,88.04
1513,361.87,61.68,486.42,26.26,20.23,67.11
1518,434.46,71.54,491.14,26.17,19.6,72.48
1519,551.18,69.58,520.5,36.48,19.76,86.01
1528,484.67,62.18,469.66,33.54,20.25,76.19
1569,504.79,74.55,470.76,26.81,19.58,68.62
1585,558.21,68.57,542.43,31.78,18.23,78.53
1591,435.47,70.81,484.14,34.18,18.92,76.63
1602,257.37,60.71,561.11,38.29,22.47,99.99
1634,482.27,68.84,462.85,31.0,19.9,81.45
1646,435.42,70.67,524.62,31.36,21.33,75.11
1679,461.66,66.64,482.65,25.45,22.45,78.63
1680,500.6,59.88,386.92,25.74,21.86,73.67
1697,418.81,65.13,485.73,28.69,17.95,68.1
1704,467.14,63.11,488.8,44.65,23.68,88.12
1705,542.56,65.16,522.68,30.87,17.8,73.93
1713,289.53,69.39,570.84,32.06,19.87,82.03
1715,514.9,76.64,544.01,26.38,19.8,84.44
1719,553.19,63.93,470.03,33.36,19.49,75.03
1722,551.86,70.64,437.86,32.34,19.3,82.66
1733,412.0,62.58,518.95,31.26,19.09,87.95
1735,452.04,67.73,518.27,32.93,20.89,80.98
1741,433.4,66.85,375.56,29.35,19.06,72.57
1744,524.36,69.39,462.75,38.18,18.49,79.02
1755,362.55,72.14,453.25,28.27,21.13,74.03
1769,326.27,61.69,456.58,35.25,22.14,79.97
1779,470.29,68.63,435.73,33.44,20.34,78.53
1782,500.57,69.24,486.26,27.9,18.58,73.06
1787,315.29,59.65,518.25,36.31,22.32,89.61
1794,376.54,72.93,497.07,20.13,21.04,82.63
1798,390.77,66.19,487.95,25.87,21.95,80.23
1809,341.76,68.02,511.74,27.28,17.12,82.37
1811,373.22,73.55,529.93,22.96,20.99,85.38
1812,506.75,63.16,496.39,31.7,17.58,77.04
1820,353.61,64.39,507.96,31.77,17.61,75.99
1832,255.66,63.81,520.27,37.5,18.32,75.06
1847,608.55,67.73,512.65,38.9,20.43,80.57
1868,656.05,73.12,454.9,26.27,21.64,84.9
1975,435.33,65.01,579.59,37.46,20.49,89.86
1988,548.33,69.38,490.53,32.82,19.09,78.23
1993,513.54,61.04,458.2,34.14,19.05,71.94
1994,523.98,67.24,564.43,36.97,18.6,73.73
2022,376.4,65.76,521.67,33.87,21.03,85.34
2041,471.74,64.59,553.13,25.67,19.84,73.25
2048,214.25,69.93,546.28,38.22,18.35,80.67
2063,472.63,62.44,475.95,29.38,21.29,81.59
2064,548.11,75.5,435.98,18.45,19.93,79.27
2075,550.38,70.48,525.58,31.95,18.85,84.16
2093,324.25,65.2,526.54,22.58,22.35,89.66
2094,403.08,66.16,502.21,37.79,19.17,75.4
2105,484.76,66.96,468.81,27.31,23.29,88.07
2110,391.0,68.79,478.2,27.69,18.78,70.22
2115,399.12,67.57,524.42,24.36,17.19,80.87
2145,354.48,70.89,509.79,28.09,22.64,80.97
2147,555.79,55.93,470.79,43.3,16.41,68.04
2166,469.52,71.4,516.36,27.75,17.05,65.84
2174,415.94,68.35,487.76,24.61,21.56,85.75
2179,404.76,61.54,545.36,32.57,22.28,82.04
2186,416.04,72.93,509.88,22.89,21.67,79.65
2208,388.54,69.96,535.13,32.51,22.95,72.57
2223,318.75,67.8,582.77,24.12,22.13,86.33
2230,234.88,70.01,459.49,27.29,19.86,75.05
2244,356.35,66.0,467.61,36.65,19.01,79.16
2261,540.09,64.28,480.64,28.47,17.84,81.29
2277,636.43,62.77,464.32,24.3,21.65,79.26
2278,361.97,62.08,550.81,27.63,21.62,90.28
2288,563.59,70.51,486.7,26.06,20.36,93.45
2301,547.07,67.04,465.26,29.66,18.72,82.23
2309,499.29,71.9,450.94,22.81,18.94,77.62
2311,438.42,62.6,505.6,34.85,23.23,79.44
2323,299.52,65.84,469.78,39.24,23.74,86.19
2358,376.01,66.33,522.5,29.82,18.38,72.4
2387,243.7,58.25,553.71,32.68,20.21,77.1
2395,460.76,68.2,541.26,26.3,20.17,85.9
2406,567.08,62.39,555.52,33.72,19.71,83.48
2419,425.28,72.41,567.65,35.48,20.75,86.29
2443,487.83,66.62,494.73,23.63,20.58,70.23
2451,385.27,60.07,447.75,34.37,23.36,88.27
2502,309.57,65.89,467.23,28.59,22.85,83.02
2515,401.45,67.97,524.81,24.48,20.79,79.36
2521,435.91,65.97,464.26,36.73,19.57,84.44
2523,425.48,65.27,483.07,38.9,21.66,81.94
2524,423.56,74.74,490.53,29.61,19.04,75.96
2554,472.16,63.4,573.22,31.35,19.06,80.92
2555,300.03,74.73,502.9,20.57,20.68,72.17
2558,455.94,66.06,564.02,24.57,20.05,83.9
2573,456.35,69.3,583.77,28.21,21.03,84.12
2581,423.42,68.47,509.55,30.38,20.14,75.74
2605,496.19,70.57,523.3,37.83,18.11,81.74
2607,496.57,61.19,452.65,35.31,20.06,84.79
2618,566.79,66.83,403.2,32.74,17.04,76.3
2624,451.02,62.63,490.24,30.3,24.79,78.19
2626,327.51,74.64,510.33,23.18,21.21,77.03
2630,468.82,66.49,483.91,28.11,17.2,77.83
2632,372.23,65.24,509.53,36.02,19.66,87.4
2646,430.81,56.64,484.02,39.59,20.48,77.4
2652,399.04,73.28,475.48,21.6,19.45,68.23
2671,599.74,69.6,565.22,27.21,20.13,77.88
2673,393.19,66.41,558.58,28.61,20.53,88.46
2676,559.12,56.54,500.52,32.35,19.39,80.6
2682,531.34,66.59,561.88,40.45,18.08,83.23
2705,438.9,68.48,588.65,37.22,19.29,94.31
2711,416.85,62.3,483.23,27.58,21.71,79.69
2724,452.29,69.4,565.7,36.1,20.13,79.97
2751,395.55,64.65,495.38,41.66,22.57,82.83
2753,455.25,70.32,513.39,22.05,18.04,72.99
2762,333.84,57.95,499.84,31.54,24.11,84.94
2764,329.41,76.86,574.52,27.89,23.71,86.56
2774,442.86,68.73,547.51,26.16,19.1,83.09
2781,513.43,68.74,466.75,34.11,21.72,83.75
2819,299.42,66.42,421.03,21.9,22.56,73.14
2837,431.94,65.63,474.38,33.3,19.23,82.74
2878,449.19,65.25,511.82,38.77,19.73,94.19
2888,468.83,66.77,528.53,29.07,21.04,77.38
2904,492.14,66.11,539.24,29.77,22.67,82.87
2912,335.15,62.53,441.14,32.25,20.7,79.17
2945,457.05,64.99,529.01,34.26,18.64,83.8
2957,466.78,72.08,553.63,29.28,21.03,77.37
2992,445.33,74.06,513.25,30.76,19.41,82.44
3022,413.21,69.87,574.07,35.51,18.06,83.55
3037,529.26,75.24,445.25,22.2,20.12,76.28
3039,369.08,77.19,557.21,29.81,21.62,84.53
3046,576.29,69.34,494.32,31.67,20.77,79.14
3048,403.43,72.68,565.06,28.8,18.88,70.18
3059,500.93,59.4,510.8,23.05,20.89,80.09
3064,522.44,65.01,542.54,39.72,21.18,81.85
3112,367.47,67.08,452.54,28.33,19.59,74.66
3118,487.22,71.4,611.28,20.31,19.22,85.68
3120,379.52,75.96,563.78,24.74,20.3,82.36
3125,429.52,65.56,554.16,39.86,20.78,82.61
3140,494.8,61.4,520.63,37.73,18.47,82.86
3148,511.74,67.61,497.08,29.7,20.19,80.99
3151,520.0,64.9,515.13,30.28,18.48,77.99
3176,479.23,69.04,494.96,21.4,23.31,77.21
3195,339.67,74.8,552.34,31.07,20.07,81.96
23,268.87,66.34,559.34,19.73,22.27,78.29
24,560.58,62.07,444.55,20.08,20.48,86.69
42,376.44,61.52,447.93,38.83,17.15,75.73
46,483.89,67.72,544.67,25.1,21.69,86.0
54,428.72,56.46,490.67,38.91,21.34,74.51
70,458.18,74.06,573.4,35.1,17.62,78.72
75,531.85,73.93,470.19,23.51,16.38,75.31
86,436.47,69.9,478.64,39.9,19.43,87.55
103,371.5,73.41,440.71,28.28,18.48,74.16
132,399.18,61.28,393.77,31.59,21.39,74.93
138,477.67,57.96,484.26,38.73,21.7,77.7
143,262.12,62.77,511.64,36.28,19.15,86.08
171,478.0,76.95,498.05,24.83,17.65,66.49
175,332.96,74.37,568.64,15.13,21.89,80.81
193,536.25,64.83,531.74,26.05,19.59,92.5
208,471.19,62.71,491.76,29.22,19.6,80.9
214,455.07,65.75,432.06,30.78,21.96,80.09
235,296.81,69.19,497.65,24.4,21.52,79.09
248,386.88,62.89,496.71,25.85,19.49,77.97
255,247.88,68.66,476.33,19.43,22.98,75.36
266,578.53,69.22,494.94,30.42,19.86,88.41
275,577.74,72.55,467.13,33.42,18.39,75.78
284,480.65,69.83,464.82,26.19,19.74,84.13
289,377.25,72.73,471.47,24.08,19.34,76.09
296,413.24,60.29,485.98,34.71,20.75,84.57
333,548.11,57.95,463.93,39.33,20.19,79.79
337,427.86,71.77,477.05,18.79,19.26,67.41
343,452.9,58.68,578.94,40.04,22.03,93.27
357,456.02,63.65,555.57,30.34,20.79,81.94
359,428.95,72.12,542.46,30.28,20.56,75.42
361,484.31,65.0,494.32,26.69,22.47,71.13
385,386.98,68.54,580.9,34.28,20.46,88.31
405,363.34,64.77,473.56,27.3,20.17,84.11
446,327.22,66.2,530.66,24.88,21.4,82.43
450,572.59,71.07,398.21,27.86,21.65,73.69
492,502.07,68.41,543.88,36.85,19.76,88.86
498,425.32,74.66,509.36,17.34,18.03,81.24
502,581.64,67.59,494.52,37.52,22.89,89.01
505,510.4,64.34,530.04,43.04,16.63,81.01
512,600.26,72.98,491.34,32.35,20.46,87.54
516,398.48,65.5,438.31,36.62,21.57,74.16
523,594.8,66.93,496.41,34.37,20.57,75.36
524,499.56,67.44,486.69,27.0,23.84,90.3
533,385.01,71.61,506.24,29.88,21.97,81.88
573,478.29,70.75,525.11,25.95,19.56,80.16
578,536.91,67.5,474.85,18.28,21.36,71.61
637,305.16,67.03,524.72,25.22,23.11,75.76
649,597.29,65.78,419.07,26.94,20.1,79.81
667,352.7,66.21,544.98,37.09,22.94,91.61
715,529.21,68.55,503.13,36.87,20.04,84.54
726,541.52,65.68,479.03,39.14,19.26,87.58
746,409.14,71.47,498.38,26.22,19.42,67.21
749,554.17,65.91,510.71,30.29,21.6,76.0
777,384.99,67.26,462.04,21.68,24.16,86.52
825,368.95,68.5,632.16,35.13,17.85,83.3
846,662.85,70.93,565.44,37.36,17.69,80.48
854,319.44,68.34,606.46,37.36,18.18,80.62
863,603.9,64.1,445.79,34.47,24.3,93.42
891,399.69,67.13,505.18,40.06,19.68,74.39
899,521.74,70.5,514.64,33.17,20.05,81.4
910,483.11,62.18,401.9,21.29,21.8,67.88
927,473.17,66.23,495.04,29.31,20.52,71.3
932,550.79,61.97,514.31,30.82,20.63,77.73
940,518.19,61.09,501.6,24.63,20.16,85.37
941,490.15,69.08,469.21,30.17,18.77,82.19
944,502.21,69.09,463.35,23.29,20.85,67.96
950,374.27,65.27,526.41,20.26,20.86,86.33
953,520.82,76.51,534.9,37.29,17.9,91.47
971,440.77,64.55,475.79,29.05,21.16,72.97
976,475.35,70.68,521.47,19.89,21.43,77.15
1022,525.91,60.41,499.63,37.13,21.93,76.28
1053,365.37,68.65,471.86,17.34,23.37,84.75
1057,378.51,59.67,480.55,31.04,21.01,82.48
1067,323.41,70.95,490.16,22.79,20.37,71.87
1081,538.65,66.21,460.01,34.13,19.11,75.55
1088,431.21,66.67,503.31,30.23,20.11,81.99
1091,416.23,70.13,502.9,30.37,21.27,78.07
1103,446.04,74.59,593.95,36.65,16.99,84.94
1116,366.17,67.4,500.48,21.57,22.28,74.24
1121,337.9,68.28,486.77,29.65,22.56,84.35
1171,546.69,63.51,513.31,34.48,23.59,91.22
1180,409.93,68.57,508.31,29.53,21.47,95.83
1196,431.58,75.15,496.76,33.49,16.58,69.73
1199,495.03,70.54,520.91,27.52,19.26,78.46
1213,394.37,61.43,559.79,19.88,21.72,99.13
1217,450.87,68.99,488.49,14.23,22.87,90.04
1225,379.63,68.79,510.0,44.2,19.9,78.35
1229,324.56,74.71,547.89,26.18,20.08,79.45
1245,445.46,69.61,476.16,28.33,21.71,74.86
1288,300.71,69.8,552.05,27.11,21.63,92.64
1289,361.17,63.5,498.53,32.49,19.75,90.03
1291,519.74,64.53,428.78,35.24,17.93,82.96
1292,363.28,70.48,491.01,26.86,19.47,69.26
1298,529.26,66.35,472.21,28.28,19.29,64.39
1335,475.59,62.97,444.11,28.29,21.36,83.07
1336,339.99,69.36,503.47,28.02,20.26,76.83
1349,416.12,61.5,528.44,26.33,22.04,84.86
1360,505.25,63.84,404.9,39.06,19.6,64.4
1367,463.27,64.62,487.57,36.69,20.14,79.79
1396,321.95,66.36,449.71,22.12,20.63,74.34
1410,412.73,73.2,475.04,28.51,20.16,73.09
1419,456.93,74.87,493.15,26.15,22.14,79.01
1420,313.58,62.78,544.4,22.62,20.83,69.68
1421,400.59,69.14,551.16,38.93,18.76,79.03
1461,406.92,73.82,472.65,31.04,21.12,86.0
1467,225.36,67.41,495.39,28.66,21.51,73.81
