ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos,RECOMMENDATION_1,CONFIDENCE_1,RECOMMENDATION_2,CONFIDENCE_2,RECOMMENDATION_3,CONFIDENCE_3
2412.0,40.661,8939.678,S,1.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
2412.0,40.661,8939.678,S,1.0,F,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.9110294117647059,Investimento Poupanca,0.9110294117647059,,
2412.0,40.661,8939.678,S,1.0,F,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
2412.0,40.661,8939.678,S,1.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
2412.0,33.934,6447.378,N,1.0,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
2412.0,33.934,6447.378,N,1.0,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
2412.0,33.934,6447.378,N,1.0,T,F,F,F,T,T,T,T,F,T,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.9110294117647059,Investimento Poupanca,0.9110294117647059,,
2413.0,34.179,7669.474,SE,1.0,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,,,,,,
2415.0,22.856,7957.599,SE,0.0,F,T,F,T,F,T,F,F,T,T,F,F,F,T,F,F,F,F,F,F,seguro auto,0.8913824057450629,seguro vida PF,0.8913824057450629,,
2424.0,28.222,8851.68,S,1.0,T,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
2452.0,30.108,7998.131,NE,1.0,F,T,T,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,T,F,Seguro Residencial,0.9631728045325779,seguro auto,0.9631728045325779,,
2454.0,31.804,6487.203,SE,1.0,F,F,F,F,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,,,,,,
2459.0,28.175,7250.778,N,1.0,F,F,F,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,,,,,,
2477.0,69.446,7714.111,NE,0.0,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,T,F,T,F,T,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
2496.0,49.796,7761.929,SE,0.0,F,F,F,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
2525.0,32.802,6529.289,SE,1.0,F,F,F,T,T,F,F,T,T,F,T,F,F,F,F,F,F,T,F,F,Investimento Fundos_commodities,0.9198218262806236,Investimento LCI,0.9198218262806236,,
2527.0,38.741,6449.811,SE,1.0,F,T,F,F,F,F,F,F,T,F,T,F,F,T,F,F,F,F,F,F,,,,,,
2530.0,28.66,7966.117,SE,1.0,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,,,,,,
2533.0,46.689,6767.314,SE,1.0,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,Investimento LCI,0.9103600293901543,Investimento Poupanca,0.9103600293901543,,
2541.0,35.367,7055.38,SE,1.0,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_cambiais,0.9130434782608695,Investimento Fundos_commodities,0.9130434782608695,,
2558.0,32.26,7933.481,NE,0.0,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,T,T,F,F,Investimento CDB,0.9265070189925682,Investimento Fundos,0.9265070189925682,,
2584.0,29.889,7302.725,SE,0.0,F,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,T,F,F,,,,,,
2594.0,34.648,7308.458,SE,0.0,T,T,T,T,F,F,F,F,T,F,F,T,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
2599.0,41.119,8380.441,CO,0.0,F,F,T,F,T,T,T,T,T,T,T,F,F,T,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
2650.0,25.493,7697.757,SE,0.0,T,T,T,T,F,F,F,F,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
2667.0,26.735,7974.263,S,0.0,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,,,,,,
2673.0,48.735,7736.359,SE,1.0,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
2685.0,22.067,6783.485,SE,1.0,F,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
2690.0,44.544,6508.767,SE,1.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
2699.0,33.21,5455.523,CO,1.0,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
2704.0,40.749,8797.114,SE,0.0,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
2712.0,19.054,7774.481,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
2717.0,47.653,7434.305,CO,0.0,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
2723.0,41.412,7722.858,SE,1.0,T,T,T,T,F,T,F,F,F,F,F,F,T,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
2725.0,44.427,9002.212,S,0.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,Investimento Fundos,0.8002536461636017,,,,
2725.0,36.789,7388.73,CO,0.0,T,T,T,T,F,F,F,F,T,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
2725.0,36.789,7388.73,CO,0.0,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
2725.0,36.789,7388.73,CO,0.0,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
2725.0,44.427,9002.212,S,0.0,F,F,F,F,F,F,F,F,T,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
2725.0,44.427,9002.212,S,0.0,F,F,F,F,F,F,F,F,T,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
2725.0,44.427,9002.212,S,0.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,Investimento Fundos,0.8002536461636017,,,,
2725.0,36.789,7388.73,CO,0.0,T,T,T,T,F,F,F,F,T,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
2727.0,34.346,7909.827,N,1.0,F,T,F,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
2747.0,57.218,8784.95,NE,0.0,T,T,T,T,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
2751.0,23.646,6405.405,S,1.0,T,F,F,F,T,T,F,F,T,F,F,F,F,T,F,F,F,F,T,T,Investimento LCA,0.8377281947261663,Investimento LCI,0.8377281947261663,,
2763.0,48.621,8644.16,SE,0.0,F,F,F,F,F,F,T,F,T,F,T,F,F,F,F,F,T,T,F,F,Investimento CDB,0.9265070189925682,Investimento Fundos,0.9265070189925682,,
2769.0,41.158,5991.072,SE,1.0,T,T,T,T,F,F,T,F,T,F,F,T,T,T,T,T,T,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
2777.0,55.565,6896.806,CO,1.0,F,F,F,F,F,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,Investimento Fundos_cambiais,0.8719723183391004,,,,
2795.0,53.057,7997.019,S,0.0,T,T,T,T,T,F,F,T,T,T,T,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
2797.0,24.339,54466.0,SE,0.0,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9441860465116279,seguro vida PF,0.9441860465116279,,
2799.0,32.566,8339.815,N,1.0,F,T,T,F,T,T,F,F,F,T,F,F,T,F,F,F,F,F,F,F,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
2806.0,33.606,7204.876,NE,1.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
2821.0,34.268,8139.373,SE,1.0,T,T,T,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
2823.0,35.229,8384.078,N,1.0,F,T,F,F,T,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,Investimento LCI,0.8692748091603053,,,,
2829.0,20.128,7464.753,SE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
2843.0,39.295,8284.736,SE,1.0,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,T,F,,,,,,
2852.0,43.182,7370.234,S,1.0,F,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
2875.0,30.002,6446.969,CO,1.0,T,T,T,T,T,T,T,T,T,T,F,F,T,F,F,T,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
2880.0,34.101,6431.448,SE,0.0,T,F,F,T,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
2881.0,30.187,5737.53,S,0.0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
2890.0,18.661,8431.78,NE,0.0,F,F,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,,,,,,
2899.0,43.656,6348.944,NE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
2900.0,51.043,6337.539,SE,0.0,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,,,,,,
2905.0,40.542,7054.142,SE,1.0,F,T,F,F,F,F,T,T,T,F,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_cambiais,0.9130434782608695,Investimento Fundos_commodities,0.9130434782608695,,
2907.0,38.486,5690.776,SE,1.0,F,T,F,F,T,T,T,F,T,F,F,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
2933.0,39.951,7422.049,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
2942.0,23.462,8045.269,SE,0.0,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
2950.0,47.059,7018.885,SE,1.0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
2952.0,24.442,7779.073,CO,0.0,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
2986.0,44.397,7670.439,CO,1.0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
2989.0,28.489,8590.009,S,1.0,T,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
2999.0,37.184,7752.321,SE,0.0,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,,,,,,
3010.0,33.089,8468.681,SE,1.0,T,T,T,T,F,F,F,F,F,T,T,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
3015.0,27.464,7315.568,CO,0.0,F,F,F,F,T,F,T,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
3049.0,45.849,8178.714,S,1.0,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,,,,,,
3058.0,60.108,7312.675,NE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,,,,,,
3059.0,32.767,8755.007,S,1.0,F,F,F,F,T,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,Investimento LCA,0.8377281947261663,Investimento LCI,0.8377281947261663,,
3061.0,27.905,8279.218,CO,0.0,F,T,T,T,F,F,F,F,F,F,F,T,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
3085.0,30.154,7227.446,S,0.0,T,T,T,T,F,F,F,F,T,F,T,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
3090.0,24.201,6780.328,SE,1.0,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,,,,,,
3122.0,34.333,8219.888,S,1.0,F,F,F,F,F,T,T,F,F,F,T,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
3123.0,48.93,6799.625,NE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,,,,,,
3128.0,33.749,9030.433,SE,0.0,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
3151.0,29.902,7816.169,S,0.0,T,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
3160.0,34.142,7254.294,NE,1.0,T,F,F,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3185.0,21.348,6876.852,SE,1.0,T,T,T,T,F,F,F,F,T,F,T,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
3186.0,49.196,7336.593,S,0.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_cambiais,0.8449669360764144,Investimento Fundos_commodities,0.8449669360764144,,
3193.0,22.436,8198.325,S,1.0,F,T,F,F,T,T,T,F,F,F,F,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
3199.0,40.8,7193.709,SE,1.0,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,Seguro Residencial,0.8025177025963808,seguro auto,0.8025177025963808,seguro vida Emp,0.8025177025963808
3200.0,30.952,7116.12,CO,0.0,T,T,T,T,F,F,F,F,F,F,F,T,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
3216.0,56.37,7679.964,SE,1.0,T,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
3237.0,56.527,8328.762,SE,1.0,F,F,F,T,F,T,T,T,F,F,F,F,T,F,F,T,F,F,T,F,Investimento Fundos_cambiais,0.8991291727140783,Investimento Poupanca,0.8991291727140783,,
3256.0,39.21,6273.503,CO,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
3257.0,56.387,6404.004,NE,0.0,T,T,T,T,T,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9608404966571156,seguro auto,0.9608404966571156,,
3262.0,35.602,7507.935,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,T,F,,,,,,
3270.0,26.524,7098.839,N,0.0,F,F,F,T,F,F,F,F,F,F,T,F,T,F,F,F,F,T,T,F,,,,,,
3288.0,49.4,8552.351,CO,0.0,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
3302.0,32.653,7387.193,NE,0.0,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
3311.0,55.426,8837.999,CO,1.0,F,F,F,F,F,F,F,F,T,T,T,F,T,F,F,F,F,F,T,F,,,,,,
3317.0,28.951,9189.843,S,1.0,T,T,T,T,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
3323.0,46.948,6499.035,CO,0.0,F,F,T,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3326.0,42.814,7855.615,NE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
3327.0,29.787,7460.802,SE,1.0,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.8004731861198738,seguro auto,0.8004731861198738,seguro vida Emp,0.8004731861198738
3329.0,44.832,5632.308,SE,0.0,T,F,F,T,F,F,F,F,T,F,T,T,F,T,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
3339.0,30.151,7209.837,SE,0.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8261494252873564,Investimento LCI,0.8261494252873564,,
3377.0,32.197,7923.668,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,,,,,
3384.0,48.296,9070.776,SE,1.0,F,T,F,T,F,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
3391.0,47.077,7298.559,SE,1.0,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9608404966571156,seguro auto,0.9608404966571156,,
3396.0,35.104,8510.661,SE,1.0,F,F,F,T,T,T,T,F,F,F,F,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
3405.0,35.106,7357.066,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,T,T,F,,,,,,
3416.0,39.852,7082.27,CO,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,Investimento Fundos,0.8002536461636017,,,,
3422.0,42.835,8522.927,S,1.0,F,F,F,F,F,F,F,F,F,T,T,F,T,F,F,F,F,T,T,F,,,,,,
3435.0,18.403,8255.708,SE,0.0,T,T,T,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
3476.0,60.177,8918.171,SE,1.0,T,T,T,T,F,F,T,F,F,F,T,T,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
3479.0,44.953,8559.715,SE,1.0,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,Seguro Residencial,0.8008016032064128,seguro auto,0.8008016032064128,,
3499.0,27.615,7648.459,SE,1.0,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,,,,,,
3522.0,27.064,8581.761,NE,0.0,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
3526.0,35.834,7319.82,SE,0.0,F,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8402948402948403,,,,
3531.0,47.65,7112.793,CO,1.0,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,,,,,,
3534.0,28.345,6222.496,SE,1.0,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,T,T,,,,,,
3541.0,36.89,6956.347,S,0.0,F,F,T,F,T,F,T,F,T,F,T,F,F,T,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3559.0,61.147,8536.841,N,1.0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
3561.0,62.437,7997.307,CO,0.0,F,T,F,F,F,T,F,F,F,F,T,F,T,F,F,F,F,T,T,F,,,,,,
3607.0,31.167,6946.613,SE,1.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3610.0,43.741,7921.776,NE,0.0,T,T,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
3628.0,33.065,7540.067,SE,1.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
3630.0,52.548,8452.812,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,,,,,,
3646.0,27.385,6444.147,CO,1.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
3670.0,35.616,8278.65,S,1.0,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8361650485436893,,,,
3673.0,28.47,8603.215,NE,1.0,F,F,F,F,T,F,T,F,F,T,T,F,T,F,F,T,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
3675.0,22.986,6152.767,S,1.0,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_cambiais,0.819672131147541,Investimento LCI,0.819672131147541,,
3685.0,49.525,7855.741,NE,1.0,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,,,,,,
3695.0,59.192,7703.242,SE,1.0,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,,,,,,
3696.0,48.194,7700.324,S,1.0,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.8008016032064128,seguro auto,0.8008016032064128,,
3706.0,30.869,7492.621,S,1.0,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento LCI,0.8692748091603053,,,,
3708.0,35.757,5981.476,NE,1.0,F,F,F,T,T,T,T,T,T,T,T,F,T,F,F,F,F,T,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3712.0,43.845,5230.092,SE,1.0,F,T,F,F,F,F,T,F,T,F,T,F,T,F,F,F,F,F,F,F,,,,,,
3720.0,39.237,6775.063,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,,,,,,
3726.0,33.416,7455.845,NE,1.0,T,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
3737.0,18.58,6788.581,SE,1.0,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,T,F,T,F,F,Emprestimo _consignado,0.956882255389718,,,,
3743.0,52.161,13245.0,SE,0.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
3743.0,34.623,7307.56,NE,1.0,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
3743.0,34.623,7307.56,NE,1.0,T,T,T,T,F,F,T,F,F,F,F,F,T,T,F,F,F,F,F,T,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
3743.0,34.623,7307.56,NE,1.0,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
3743.0,52.161,13245.0,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
3743.0,52.161,13245.0,SE,0.0,F,F,F,F,F,F,T,F,F,F,F,F,T,T,F,F,F,F,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
3743.0,52.161,13245.0,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,T,,,,,,
3743.0,34.623,7307.56,NE,1.0,T,T,T,T,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,T,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
3748.0,44.718,8577.741,NE,1.0,F,F,F,T,F,F,T,F,F,F,T,F,T,T,F,F,F,F,F,F,,,,,,
3764.0,70.492,7178.969,CO,1.0,T,T,T,T,F,F,F,T,F,F,T,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
3774.0,29.065,8312.872,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,Investimento CDB,0.8779310344827587,,,,
3786.0,41.694,7965.805,NE,1.0,F,T,F,T,T,F,T,F,F,T,T,F,F,F,F,F,F,F,T,F,seguro auto,0.897887323943662,seguro vida PF,0.897887323943662,,
3789.0,50.465,8432.956,NE,1.0,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8361650485436893,,,,
3800.0,27.595,8458.035,SE,0.0,T,T,T,T,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
3806.0,35.548,7362.821,NE,1.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3817.0,24.538,6894.117,CO,1.0,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,,,,,,
3839.0,26.074,7933.716,CO,1.0,F,F,F,F,T,T,T,T,T,F,F,F,T,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3854.0,29.698,6958.053,SE,0.0,F,F,F,F,T,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3856.0,52.018,7273.025,N,0.0,F,F,T,T,F,F,T,F,F,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
3865.0,55.373,8535.379,NE,1.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
3877.0,45.218,7742.2,SE,0.0,F,F,F,F,F,F,F,F,T,F,T,F,T,F,F,F,F,F,T,F,,,,,,
